ARTICLE_ID,DATE,PICKING_QUANTITY_CU
55f1648c,2022-06-15,419
55f1648c,2022-06-17,374
55f1648c,2022-06-18,53
9692a02b,2022-06-13,236
9692a02b,2022-06-14,256
9692a02b,2022-06-15,188
9692a02b,2022-06-17,322
9692a02b,2022-06-18,111
d81dfa11,2022-06-13,13
d81dfa11,2022-06-14,23
d81dfa11,2022-06-15,18
d81dfa11,2022-06-17,37
d81dfa11,2022-06-18,9
eabe04de,2022-06-13,7
eabe04de,2022-06-15,7
eabe04de,2022-06-17,9
eabe04de,2022-06-18,2
47d8b3d2,2022-06-13,11
47d8b3d2,2022-06-14,20
47d8b3d2,2022-06-15,26
47d8b3d2,2022-06-17,13
47d8b3d2,2022-06-18,2
a2a782f1,2022-06-13,80
a2a782f1,2022-06-14,82
a2a782f1,2022-06-15,98
a2a782f1,2022-06-17,132
a2a782f1,2022-06-18,22
4a52b424,2022-06-13,4
4a52b424,2022-06-14,4
4a52b424,2022-06-15,4
4a52b424,2022-06-17,3
a47e6a77,2022-06-13,1728
a47e6a77,2022-06-14,1030
a47e6a77,2022-06-15,1455
a47e6a77,2022-06-17,1513
a47e6a77,2022-06-18,660
a5a03344,2022-06-13,89
a5a03344,2022-06-14,120
a5a03344,2022-06-15,122
a5a03344,2022-06-17,130
a5a03344,2022-06-18,43
68688e1e,2022-06-13,5
68688e1e,2022-06-14,12
68688e1e,2022-06-15,9
68688e1e,2022-06-17,14
68688e1e,2022-06-18,2
2a14043f,2022-06-14,4
2a14043f,2022-06-15,1
2a14043f,2022-06-17,13
2a14043f,2022-06-18,1
5484a032,2022-06-13,104
5484a032,2022-06-14,58
5484a032,2022-06-15,83
5484a032,2022-06-17,112
5484a032,2022-06-18,23
ef9a2f71,2022-06-13,2
ef9a2f71,2022-06-14,5
ef9a2f71,2022-06-15,5
ef9a2f71,2022-06-17,9
ef9a2f71,2022-06-18,2
e8c77f61,2022-06-13,1
e8c77f61,2022-06-14,3
e8c77f61,2022-06-17,3
e8c77f61,2022-06-18,3
860ba70d,2022-06-13,4
860ba70d,2022-06-14,4
860ba70d,2022-06-15,7
860ba70d,2022-06-17,12
860ba70d,2022-06-18,2
c84d05fc,2022-06-13,6
c84d05fc,2022-06-14,2
c84d05fc,2022-06-15,2
b64b6679,2022-06-13,2
b64b6679,2022-06-14,5
b64b6679,2022-06-15,13
b64b6679,2022-06-17,7
b64b6679,2022-06-18,1
9d12ff1f,2022-06-13,2
9d12ff1f,2022-06-14,2
9d12ff1f,2022-06-15,3
9d12ff1f,2022-06-17,4
610dbc26,2022-06-13,15
610dbc26,2022-06-14,24
610dbc26,2022-06-15,18
610dbc26,2022-06-17,14
610dbc26,2022-06-18,9
f1865be0,2022-06-13,46
f1865be0,2022-06-14,29
f1865be0,2022-06-15,42
f1865be0,2022-06-17,35
f1865be0,2022-06-18,18
3e30d0e4,2022-06-13,11
3e30d0e4,2022-06-14,29
3e30d0e4,2022-06-15,17
3e30d0e4,2022-06-17,19
3e30d0e4,2022-06-18,6
938d6922,2022-06-13,1
938d6922,2022-06-14,8
938d6922,2022-06-15,4
938d6922,2022-06-17,5
938d6922,2022-06-18,1
527c0950,2022-06-13,1
527c0950,2022-06-14,5
527c0950,2022-06-15,1
527c0950,2022-06-17,3
17a93953,2022-06-13,7
17a93953,2022-06-14,13
17a93953,2022-06-15,2
17a93953,2022-06-17,9
17a93953,2022-06-18,4
558c5528,2022-06-13,26
558c5528,2022-06-14,27
558c5528,2022-06-15,31
558c5528,2022-06-17,40
558c5528,2022-06-18,14
0b7ad4bd,2022-06-13,10
0b7ad4bd,2022-06-14,10
0b7ad4bd,2022-06-15,10
0b7ad4bd,2022-06-17,23
0b7ad4bd,2022-06-18,4
c3679f82,2022-06-13,19
c3679f82,2022-06-14,8
c3679f82,2022-06-17,10
c3679f82,2022-06-18,6
4cbf32d7,2022-06-13,4
4cbf32d7,2022-06-14,5
4cbf32d7,2022-06-15,3
4cbf32d7,2022-06-17,11
4cbf32d7,2022-06-18,2
96abb914,2022-06-13,4
96abb914,2022-06-14,5
96abb914,2022-06-17,6
96abb914,2022-06-18,9
61eb497d,2022-06-13,11
61eb497d,2022-06-14,8
61eb497d,2022-06-15,12
61eb497d,2022-06-17,10
61eb497d,2022-06-18,3
0b1bcdbf,2022-06-13,2
0b1bcdbf,2022-06-14,13
0b1bcdbf,2022-06-15,16
0b1bcdbf,2022-06-17,14
0b1bcdbf,2022-06-18,8
91042131,2022-06-13,22
91042131,2022-06-14,29
91042131,2022-06-15,18
91042131,2022-06-17,25
91042131,2022-06-18,8
b72b220d,2022-06-13,22
b72b220d,2022-06-14,25
b72b220d,2022-06-15,22
b72b220d,2022-06-17,30
b72b220d,2022-06-18,6
d4aacb71,2022-06-13,43
d4aacb71,2022-06-14,53
d4aacb71,2022-06-15,24
d4aacb71,2022-06-17,36
d4aacb71,2022-06-18,17
73335370,2022-06-13,39
73335370,2022-06-14,19
73335370,2022-06-15,31
73335370,2022-06-17,60
73335370,2022-06-18,7
e0e253d5,2022-06-13,6
e0e253d5,2022-06-14,6
e0e253d5,2022-06-15,8
e0e253d5,2022-06-17,12
e0e253d5,2022-06-18,6
8efa9c94,2022-06-13,882
8efa9c94,2022-06-14,744
8efa9c94,2022-06-15,832
8efa9c94,2022-06-17,1556
8efa9c94,2022-06-18,515
f67925eb,2022-06-13,13
f67925eb,2022-06-14,12
f67925eb,2022-06-15,13
f67925eb,2022-06-17,16
f67925eb,2022-06-18,10
d9cfb002,2022-06-13,3
d9cfb002,2022-06-14,2
d9cfb002,2022-06-15,1
d9cfb002,2022-06-17,5
d9cfb002,2022-06-18,2
d57fc495,2022-06-13,4
d57fc495,2022-06-14,2
d57fc495,2022-06-17,1
7334010a,2022-06-13,7
7334010a,2022-06-14,8
7334010a,2022-06-15,6
7334010a,2022-06-17,9
7334010a,2022-06-18,3
d2dbf497,2022-06-13,4
d2dbf497,2022-06-14,4
d2dbf497,2022-06-17,6
d2dbf497,2022-06-18,2
adef8cf5,2022-06-13,8
adef8cf5,2022-06-14,13
adef8cf5,2022-06-15,14
adef8cf5,2022-06-17,10
adef8cf5,2022-06-18,6
de6cc3e1,2022-06-13,7
de6cc3e1,2022-06-14,3
de6cc3e1,2022-06-15,6
de6cc3e1,2022-06-17,27
de6cc3e1,2022-06-18,3
d6ada22d,2022-06-13,12
d6ada22d,2022-06-14,14
d6ada22d,2022-06-15,13
d6ada22d,2022-06-17,15
d6ada22d,2022-06-18,11
2bb91a06,2022-06-13,1
2bb91a06,2022-06-14,1
2bb91a06,2022-06-15,3
2bb91a06,2022-06-17,4
2bb91a06,2022-06-18,3
65a39bee,2022-06-13,7
65a39bee,2022-06-14,27
65a39bee,2022-06-15,11
65a39bee,2022-06-17,20
65a39bee,2022-06-18,3
78b6e166,2022-06-13,11
78b6e166,2022-06-14,12
78b6e166,2022-06-15,8
78b6e166,2022-06-17,18
78b6e166,2022-06-18,3
68fa38a0,2022-06-13,18
68fa38a0,2022-06-14,14
68fa38a0,2022-06-15,23
68fa38a0,2022-06-17,15
68fa38a0,2022-06-18,10
a6cf0b72,2022-06-13,8
a6cf0b72,2022-06-14,27
a6cf0b72,2022-06-15,10
a6cf0b72,2022-06-17,26
a6cf0b72,2022-06-18,13
06becd99,2022-06-13,1
06becd99,2022-06-14,6
06becd99,2022-06-15,4
06becd99,2022-06-17,15
c7aa45a3,2022-06-13,8
c7aa45a3,2022-06-14,12
c7aa45a3,2022-06-15,15
c7aa45a3,2022-06-17,17
c7aa45a3,2022-06-18,3
0ae39fb3,2022-06-13,45
0ae39fb3,2022-06-14,43
0ae39fb3,2022-06-15,43
0ae39fb3,2022-06-17,43
0ae39fb3,2022-06-18,15
3ace1ea9,2022-06-13,1
3ace1ea9,2022-06-14,8
3ace1ea9,2022-06-15,12
3ace1ea9,2022-06-17,3
3ace1ea9,2022-06-18,5
60e52d56,2022-06-13,10
60e52d56,2022-06-14,12
60e52d56,2022-06-15,8
60e52d56,2022-06-17,16
60e52d56,2022-06-18,4
41fe7ddf,2022-06-13,2
41fe7ddf,2022-06-14,6
41fe7ddf,2022-06-15,6
41fe7ddf,2022-06-17,8
41fe7ddf,2022-06-18,9
89480a80,2022-06-13,4
89480a80,2022-06-14,8
89480a80,2022-06-15,12
89480a80,2022-06-17,23
89480a80,2022-06-18,3
7e07c2fb,2022-06-13,1
7e07c2fb,2022-06-14,5
7e07c2fb,2022-06-15,2
7e07c2fb,2022-06-17,31
7e07c2fb,2022-06-18,4
1fa0d018,2022-06-13,5
1fa0d018,2022-06-14,7
1fa0d018,2022-06-15,3
1fa0d018,2022-06-17,3
1fa0d018,2022-06-18,1
05759996,2022-06-13,2
05759996,2022-06-14,10
05759996,2022-06-15,2
05759996,2022-06-17,2
05759996,2022-06-18,8
ddc3b014,2022-06-15,1
ddc3b014,2022-06-17,2
f3ca8c9d,2022-06-13,3
f3ca8c9d,2022-06-14,4
f3ca8c9d,2022-06-17,1
a13d8e7f,2022-06-13,26
a13d8e7f,2022-06-14,29
a13d8e7f,2022-06-15,38
a13d8e7f,2022-06-17,62
a13d8e7f,2022-06-18,9
b087dbe6,2022-06-13,4
b087dbe6,2022-06-14,6
b087dbe6,2022-06-15,2
b087dbe6,2022-06-17,5
b087dbe6,2022-06-18,2
3be7b371,2022-06-13,12
3be7b371,2022-06-14,21
3be7b371,2022-06-15,9
3be7b371,2022-06-17,13
3be7b371,2022-06-18,6
faeabeb5,2022-06-13,71
faeabeb5,2022-06-14,115
faeabeb5,2022-06-15,34
faeabeb5,2022-06-17,116
faeabeb5,2022-06-18,53
fb60a02d,2022-06-13,7
fb60a02d,2022-06-14,6
fb60a02d,2022-06-15,4
fb60a02d,2022-06-17,14
fb60a02d,2022-06-18,13
d8b76472,2022-06-14,5
d8b76472,2022-06-15,3
d8b76472,2022-06-17,5
2d77ffb9,2022-06-13,3
2d77ffb9,2022-06-14,7
2d77ffb9,2022-06-15,10
2d77ffb9,2022-06-17,5
2d77ffb9,2022-06-18,2
923fa0c2,2022-06-13,1
923fa0c2,2022-06-14,5
923fa0c2,2022-06-15,3
923fa0c2,2022-06-17,1
82a6ffd5,2022-06-13,4
82a6ffd5,2022-06-14,2
82a6ffd5,2022-06-17,8
76bb64d6,2022-06-13,10
76bb64d6,2022-06-14,4
76bb64d6,2022-06-15,17
76bb64d6,2022-06-17,18
76bb64d6,2022-06-18,3
6c087214,2022-06-13,8
6c087214,2022-06-14,2
6c087214,2022-06-15,1
6c087214,2022-06-17,7
6c087214,2022-06-18,2
3271f1bd,2022-06-14,7
3271f1bd,2022-06-17,1
3271f1bd,2022-06-18,1
d8ca308e,2022-06-13,8
d8ca308e,2022-06-14,5
d8ca308e,2022-06-15,5
d8ca308e,2022-06-17,19
d8ca308e,2022-06-18,4
8eff021d,2022-06-13,5
8eff021d,2022-06-14,4
8eff021d,2022-06-15,23
8eff021d,2022-06-17,10
8eff021d,2022-06-18,5
037d6adc,2022-06-13,17
037d6adc,2022-06-14,18
037d6adc,2022-06-15,5
037d6adc,2022-06-17,13
037d6adc,2022-06-18,3
6f4bc735,2022-06-13,10
6f4bc735,2022-06-14,9
6f4bc735,2022-06-15,6
6f4bc735,2022-06-17,20
6f4bc735,2022-06-18,7
abe434fc,2022-06-13,1
abe434fc,2022-06-14,14
abe434fc,2022-06-15,3
abe434fc,2022-06-17,7
abe434fc,2022-06-18,3
e1b97ead,2022-06-13,2
e1b97ead,2022-06-14,8
e1b97ead,2022-06-17,2
d3145fa8,2022-06-13,135
d3145fa8,2022-06-14,79
d3145fa8,2022-06-15,74
d3145fa8,2022-06-17,243
d3145fa8,2022-06-18,50
5721f579,2022-06-13,7
5721f579,2022-06-14,6
5721f579,2022-06-15,3
5721f579,2022-06-17,15
5721f579,2022-06-18,6
0ea9f1aa,2022-06-13,8
0ea9f1aa,2022-06-14,4
0ea9f1aa,2022-06-15,5
0ea9f1aa,2022-06-17,17
6ca22e20,2022-06-13,1
6ca22e20,2022-06-15,4
6ca22e20,2022-06-17,5
9c21bdb3,2022-06-13,37
9c21bdb3,2022-06-14,43
9c21bdb3,2022-06-15,59
9c21bdb3,2022-06-17,71
9c21bdb3,2022-06-18,20
73e7d7dc,2022-06-13,9
73e7d7dc,2022-06-14,2
73e7d7dc,2022-06-17,9
73e7d7dc,2022-06-18,2
0062b624,2022-06-13,6
0062b624,2022-06-15,1
0062b624,2022-06-18,1
952ffb8a,2022-06-13,3
952ffb8a,2022-06-14,7
952ffb8a,2022-06-15,1
952ffb8a,2022-06-17,6
952ffb8a,2022-06-18,3
ae98a53b,2022-06-13,6
ae98a53b,2022-06-14,7
ae98a53b,2022-06-15,4
ae98a53b,2022-06-17,10
ae98a53b,2022-06-18,3
df45ace3,2022-06-13,6
df45ace3,2022-06-14,7
df45ace3,2022-06-15,8
df45ace3,2022-06-17,20
df45ace3,2022-06-18,2
2f27ecd2,2022-06-13,7
2f27ecd2,2022-06-14,13
2f27ecd2,2022-06-15,3
2f27ecd2,2022-06-17,18
2f27ecd2,2022-06-18,1
35f11f3c,2022-06-13,5
35f11f3c,2022-06-14,14
35f11f3c,2022-06-15,2
35f11f3c,2022-06-17,6
35f11f3c,2022-06-18,1
0db11d85,2022-06-13,37
0db11d85,2022-06-14,29
0db11d85,2022-06-15,9
0db11d85,2022-06-17,30
0db11d85,2022-06-18,5
39bd8584,2022-06-13,8
39bd8584,2022-06-14,12
39bd8584,2022-06-17,11
39bd8584,2022-06-18,2
f4acda49,2022-06-13,9
f4acda49,2022-06-14,16
f4acda49,2022-06-15,6
f4acda49,2022-06-17,13
f4acda49,2022-06-18,4
6eb91ce5,2022-06-13,8
6eb91ce5,2022-06-14,1
6eb91ce5,2022-06-15,3
6eb91ce5,2022-06-17,6
6eb91ce5,2022-06-18,1
1e0b99e3,2022-06-13,6
1e0b99e3,2022-06-14,1
1e0b99e3,2022-06-15,4
1e0b99e3,2022-06-17,4
e279ec68,2022-06-13,14
e279ec68,2022-06-14,21
e279ec68,2022-06-15,27
e279ec68,2022-06-17,42
e279ec68,2022-06-18,19
7882dad8,2022-06-13,1
7882dad8,2022-06-14,3
7882dad8,2022-06-15,5
7882dad8,2022-06-17,3
7882dad8,2022-06-18,2
a670e30d,2022-06-13,91
a670e30d,2022-06-14,65
a670e30d,2022-06-15,88
a670e30d,2022-06-17,88
a670e30d,2022-06-18,25
3cb75c8e,2022-06-13,161
3cb75c8e,2022-06-14,118
3cb75c8e,2022-06-15,141
3cb75c8e,2022-06-17,144
3cb75c8e,2022-06-18,44
a08773e9,2022-06-13,70
a08773e9,2022-06-14,78
a08773e9,2022-06-15,44
a08773e9,2022-06-17,95
a08773e9,2022-06-18,19
ef18e4f1,2022-06-13,4
ef18e4f1,2022-06-14,5
ef18e4f1,2022-06-15,5
ef18e4f1,2022-06-17,6
ef18e4f1,2022-06-18,4
d1edda8e,2022-06-13,2
d1edda8e,2022-06-14,6
d1edda8e,2022-06-15,7
d1edda8e,2022-06-17,3
d1edda8e,2022-06-18,1
c2aad25a,2022-06-13,1
c2aad25a,2022-06-14,2
c2aad25a,2022-06-15,1
c2aad25a,2022-06-17,2
abf46ca2,2022-06-13,6
abf46ca2,2022-06-14,6
abf46ca2,2022-06-15,10
abf46ca2,2022-06-17,15
abf46ca2,2022-06-18,4
eddadb26,2022-06-13,55
eddadb26,2022-06-14,52
eddadb26,2022-06-15,72
eddadb26,2022-06-17,96
eddadb26,2022-06-18,32
334f6c44,2022-06-13,2
334f6c44,2022-06-14,2
334f6c44,2022-06-15,1
334f6c44,2022-06-17,3
cd219457,2022-06-13,2
cd219457,2022-06-14,3
cd219457,2022-06-15,3
cd219457,2022-06-17,1
cd219457,2022-06-18,2
b60a1cf6,2022-06-13,35
b60a1cf6,2022-06-14,21
b60a1cf6,2022-06-15,8
b60a1cf6,2022-06-17,27
b60a1cf6,2022-06-18,4
306df797,2022-06-13,4
306df797,2022-06-14,20
306df797,2022-06-15,5
306df797,2022-06-17,10
306df797,2022-06-18,1
1af74f85,2022-06-13,43
1af74f85,2022-06-14,41
1af74f85,2022-06-15,33
1af74f85,2022-06-17,62
1af74f85,2022-06-18,16
3fe0fb1c,2022-06-13,1
3fe0fb1c,2022-06-14,1
3fe0fb1c,2022-06-15,1
3fe0fb1c,2022-06-17,8
3fe0fb1c,2022-06-18,1
e6116859,2022-06-14,1
e6116859,2022-06-15,1
e6116859,2022-06-17,2
e6116859,2022-06-18,3
74cc70c5,2022-06-13,4
74cc70c5,2022-06-14,10
74cc70c5,2022-06-15,4
74cc70c5,2022-06-17,10
74cc70c5,2022-06-18,1
023d653f,2022-06-13,9
023d653f,2022-06-14,5
023d653f,2022-06-15,16
023d653f,2022-06-17,15
023d653f,2022-06-18,6
7ad1c7d7,2022-06-13,5
7ad1c7d7,2022-06-14,2
7ad1c7d7,2022-06-15,3
7ad1c7d7,2022-06-18,3
9d6bf6e0,2022-06-13,25
9d6bf6e0,2022-06-14,4
9d6bf6e0,2022-06-15,2
9d6bf6e0,2022-06-17,4
2db50adb,2022-06-14,13
2db50adb,2022-06-15,5
2db50adb,2022-06-17,22
2db50adb,2022-06-18,1
6b63bc2c,2022-06-13,3
6b63bc2c,2022-06-14,16
6b63bc2c,2022-06-15,14
6b63bc2c,2022-06-17,14
6b63bc2c,2022-06-18,19
7ff21026,2022-06-13,3
7ff21026,2022-06-14,5
7ff21026,2022-06-15,5
7ff21026,2022-06-17,6
f733161b,2022-06-13,6
f733161b,2022-06-14,8
f733161b,2022-06-15,5
f733161b,2022-06-17,5
f733161b,2022-06-18,2
8394d910,2022-06-13,6
8394d910,2022-06-14,20
8394d910,2022-06-15,4
8394d910,2022-06-17,16
8394d910,2022-06-18,8
3ebae2c4,2022-06-13,4
3ebae2c4,2022-06-14,3
3ebae2c4,2022-06-17,6
92b9d487,2022-06-13,4
92b9d487,2022-06-14,5
92b9d487,2022-06-15,4
92b9d487,2022-06-17,5
92b9d487,2022-06-18,4
cd1df15d,2022-06-13,9
cd1df15d,2022-06-14,3
cd1df15d,2022-06-15,12
cd1df15d,2022-06-17,14
cd1df15d,2022-06-18,3
c8a8a3bd,2022-06-14,7
c8a8a3bd,2022-06-15,5
c8a8a3bd,2022-06-17,3
1fc06026,2022-06-13,4
1fc06026,2022-06-14,2
1fc06026,2022-06-15,4
1fc06026,2022-06-17,5
1fc06026,2022-06-18,3
50d2ee97,2022-06-13,3
50d2ee97,2022-06-14,4
50d2ee97,2022-06-17,6
379204c4,2022-06-13,3
379204c4,2022-06-14,7
379204c4,2022-06-15,4
379204c4,2022-06-17,7
379204c4,2022-06-18,2
1ef28285,2022-06-14,16
1ef28285,2022-06-15,8
1ef28285,2022-06-17,7
1ef28285,2022-06-18,1
2f0657ac,2022-06-13,6
2f0657ac,2022-06-14,2
2f0657ac,2022-06-15,6
2f0657ac,2022-06-17,7
2f0657ac,2022-06-18,5
f2dc0b57,2022-06-13,3
f2dc0b57,2022-06-14,18
f2dc0b57,2022-06-15,2
f2dc0b57,2022-06-17,8
f2dc0b57,2022-06-18,2
4ed43d6d,2022-06-13,26
4ed43d6d,2022-06-14,13
4ed43d6d,2022-06-15,6
4ed43d6d,2022-06-17,29
4ed43d6d,2022-06-18,5
8effe9b8,2022-06-13,1
8effe9b8,2022-06-14,2
8effe9b8,2022-06-17,6
8effe9b8,2022-06-18,1
43271c2f,2022-06-14,12
43271c2f,2022-06-15,8
43271c2f,2022-06-17,2
43271c2f,2022-06-18,4
1aff64cf,2022-06-13,1
1aff64cf,2022-06-14,4
1aff64cf,2022-06-15,3
1aff64cf,2022-06-17,8
10ae1e12,2022-06-13,5
10ae1e12,2022-06-14,7
10ae1e12,2022-06-15,2
10ae1e12,2022-06-17,10
10ae1e12,2022-06-18,1
08781d65,2022-06-13,5
08781d65,2022-06-14,1
08781d65,2022-06-17,2
dc640161,2022-06-17,3
966a0e26,2022-06-13,1
966a0e26,2022-06-14,14
966a0e26,2022-06-15,4
966a0e26,2022-06-17,26
47aad4f0,2022-06-13,4
47aad4f0,2022-06-14,2
47aad4f0,2022-06-15,23
47aad4f0,2022-06-17,75
47aad4f0,2022-06-18,23
03affa16,2022-06-13,7
03affa16,2022-06-14,3
03affa16,2022-06-15,20
03affa16,2022-06-17,46
03affa16,2022-06-18,36
1f0de8cf,2022-06-14,1
1f0de8cf,2022-06-15,4
1f0de8cf,2022-06-17,1
11ff14ce,2022-06-13,15
11ff14ce,2022-06-14,20
11ff14ce,2022-06-15,14
11ff14ce,2022-06-17,21
11ff14ce,2022-06-18,9
d913a610,2022-06-13,6
d913a610,2022-06-14,5
d913a610,2022-06-15,4
d913a610,2022-06-17,4
d913a610,2022-06-18,5
ef9ca410,2022-06-13,1
ef9ca410,2022-06-14,1
ef9ca410,2022-06-15,2
ef9ca410,2022-06-17,2
ef9ca410,2022-06-18,5
b78771fc,2022-06-13,25
b78771fc,2022-06-14,21
b78771fc,2022-06-15,8
b78771fc,2022-06-17,32
b78771fc,2022-06-18,16
06d95c26,2022-06-13,3
06d95c26,2022-06-14,8
06d95c26,2022-06-15,10
06d95c26,2022-06-17,14
6cb71aac,2022-06-13,1
6cb71aac,2022-06-14,1
6cb71aac,2022-06-15,1
4e994bcc,2022-06-14,2
4e994bcc,2022-06-15,4
4e994bcc,2022-06-17,14
60321f72,2022-06-13,61
60321f72,2022-06-14,68
60321f72,2022-06-15,50
60321f72,2022-06-17,63
60321f72,2022-06-18,24
f267d4ff,2022-06-13,7
f267d4ff,2022-06-14,12
f267d4ff,2022-06-15,3
f267d4ff,2022-06-17,7
f267d4ff,2022-06-18,4
9b365fa2,2022-06-13,22
9b365fa2,2022-06-14,10
9b365fa2,2022-06-15,24
9b365fa2,2022-06-17,18
9b365fa2,2022-06-18,7
2100c4a3,2022-06-13,20
2100c4a3,2022-06-14,5
2100c4a3,2022-06-15,1
2100c4a3,2022-06-17,9
f3105a92,2022-06-13,1
f3105a92,2022-06-14,2
f3105a92,2022-06-15,1
f3105a92,2022-06-17,1
caebe70e,2022-06-13,554
caebe70e,2022-06-14,784
caebe70e,2022-06-15,438
caebe70e,2022-06-17,622
caebe70e,2022-06-18,263
46ebbd50,2022-06-13,9
46ebbd50,2022-06-14,8
46ebbd50,2022-06-15,9
46ebbd50,2022-06-17,35
46ebbd50,2022-06-18,4
60419d7a,2022-06-13,12
60419d7a,2022-06-14,5
60419d7a,2022-06-15,6
60419d7a,2022-06-17,19
60419d7a,2022-06-18,5
d4074c87,2022-06-13,12
d4074c87,2022-06-14,12
d4074c87,2022-06-15,16
d4074c87,2022-06-17,25
d4074c87,2022-06-18,5
31a6f8a5,2022-06-13,3
31a6f8a5,2022-06-14,8
31a6f8a5,2022-06-15,6
31a6f8a5,2022-06-17,11
31a6f8a5,2022-06-18,3
abe02433,2022-06-13,9
abe02433,2022-06-14,8
abe02433,2022-06-15,10
abe02433,2022-06-17,11
abe02433,2022-06-18,16
a732dbe9,2022-06-13,40
a732dbe9,2022-06-14,50
a732dbe9,2022-06-15,20
a732dbe9,2022-06-17,63
a732dbe9,2022-06-18,22
795f28d4,2022-06-13,6
795f28d4,2022-06-14,31
795f28d4,2022-06-15,19
795f28d4,2022-06-17,10
795f28d4,2022-06-18,11
7bbd9731,2022-06-13,63
7bbd9731,2022-06-14,88
7bbd9731,2022-06-15,70
7bbd9731,2022-06-17,144
7bbd9731,2022-06-18,34
400d7fa7,2022-06-13,18
400d7fa7,2022-06-14,31
400d7fa7,2022-06-15,47
400d7fa7,2022-06-17,41
400d7fa7,2022-06-18,22
3a52a5a7,2022-06-13,2
3a52a5a7,2022-06-14,2
b08c5089,2022-06-13,32
b08c5089,2022-06-14,51
b08c5089,2022-06-15,21
b08c5089,2022-06-17,41
b08c5089,2022-06-18,6
1061c722,2022-06-13,6
1061c722,2022-06-14,8
1061c722,2022-06-15,6
1061c722,2022-06-17,9
1061c722,2022-06-18,2
41c3c38e,2022-06-13,8
41c3c38e,2022-06-14,3
41c3c38e,2022-06-15,9
41c3c38e,2022-06-17,11
41c3c38e,2022-06-18,3
6d541b36,2022-06-13,5
6d541b36,2022-06-14,3
6d541b36,2022-06-15,4
6d541b36,2022-06-17,13
3fc370e3,2022-06-13,8
3fc370e3,2022-06-14,6
3fc370e3,2022-06-15,6
3fc370e3,2022-06-17,20
3fc370e3,2022-06-18,4
00f95978,2022-06-13,31
00f95978,2022-06-14,16
00f95978,2022-06-15,14
00f95978,2022-06-17,22
00f95978,2022-06-18,8
433cc40f,2022-06-13,8
433cc40f,2022-06-14,2
433cc40f,2022-06-15,5
433cc40f,2022-06-17,3
433cc40f,2022-06-18,8
2122c983,2022-06-13,4
2122c983,2022-06-14,6
2122c983,2022-06-15,7
2122c983,2022-06-17,4
6a116468,2022-06-13,881
6a116468,2022-06-14,609
6a116468,2022-06-15,861
6a116468,2022-06-17,973
6a116468,2022-06-18,243
332547e4,2022-06-13,1
332547e4,2022-06-14,3
332547e4,2022-06-15,3
332547e4,2022-06-17,2
332547e4,2022-06-18,3
50b96f4c,2022-06-13,8
50b96f4c,2022-06-14,9
50b96f4c,2022-06-15,8
50b96f4c,2022-06-17,11
50b96f4c,2022-06-18,5
356cee53,2022-06-13,7
356cee53,2022-06-15,1
356cee53,2022-06-17,7
356cee53,2022-06-18,7
2d8ff52f,2022-06-13,3
2d8ff52f,2022-06-14,10
2d8ff52f,2022-06-15,10
2d8ff52f,2022-06-17,12
2d8ff52f,2022-06-18,5
534138ef,2022-06-13,6
534138ef,2022-06-14,6
534138ef,2022-06-17,5
534138ef,2022-06-18,1
af13ba30,2022-06-13,8
af13ba30,2022-06-15,3
af13ba30,2022-06-17,3
eac69438,2022-06-13,5
eac69438,2022-06-14,4
eac69438,2022-06-15,6
eac69438,2022-06-17,6
eac69438,2022-06-18,5
067e27a0,2022-06-13,5
067e27a0,2022-06-14,14
067e27a0,2022-06-15,5
067e27a0,2022-06-17,29
067e27a0,2022-06-18,3
e434fb55,2022-06-13,14
e434fb55,2022-06-14,8
e434fb55,2022-06-15,6
e434fb55,2022-06-17,25
e434fb55,2022-06-18,6
99e250b5,2022-06-13,18
99e250b5,2022-06-14,12
99e250b5,2022-06-15,11
99e250b5,2022-06-17,19
99e250b5,2022-06-18,5
414c3bbe,2022-06-13,8
414c3bbe,2022-06-14,3
414c3bbe,2022-06-15,7
414c3bbe,2022-06-17,8
414c3bbe,2022-06-18,8
fc8179a1,2022-06-13,10
fc8179a1,2022-06-14,2
fc8179a1,2022-06-15,4
fc8179a1,2022-06-17,11
fc8179a1,2022-06-18,1
df5155d1,2022-06-13,13
df5155d1,2022-06-14,11
df5155d1,2022-06-15,5
df5155d1,2022-06-17,20
df5155d1,2022-06-18,3
dbce8ffd,2022-06-13,9
dbce8ffd,2022-06-14,4
dbce8ffd,2022-06-15,7
dbce8ffd,2022-06-17,7
dbce8ffd,2022-06-18,1
589a962c,2022-06-17,5
589a962c,2022-06-18,4
6bd787a4,2022-06-13,3
6bd787a4,2022-06-14,4
6bd787a4,2022-06-15,5
6bd787a4,2022-06-17,5
6bd787a4,2022-06-18,1
7f690065,2022-06-14,2
7f690065,2022-06-15,2
b06431ef,2022-06-13,2
b06431ef,2022-06-14,2
b06431ef,2022-06-15,4
b06431ef,2022-06-17,1
c37145aa,2022-06-13,3
c37145aa,2022-06-14,3
c37145aa,2022-06-15,2
c37145aa,2022-06-17,4
c37145aa,2022-06-18,1
ba70ed62,2022-06-13,1
ba70ed62,2022-06-15,1
ba70ed62,2022-06-17,1
cb5262f0,2022-06-13,16
cb5262f0,2022-06-14,13
cb5262f0,2022-06-15,7
cb5262f0,2022-06-17,9
cb5262f0,2022-06-18,1
cd1b6b51,2022-06-13,18
cd1b6b51,2022-06-14,28
